Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
80,0,19.5,38.0,18.1966666667,40.4233333333,19.89,37.0,20.23,35.9333333333,18.0,43.26,3.2333333333,65.8566666667,18.29,34.09,19.6,41.59,17.7,38.73,3.3666666667,757.4,80.0,1.0,63.6666666667,0.1666666667,6.7770432914,6.7770432914
230,0,19.5,38.0,18.53,39.63,19.8233333333,36.9333333333,20.3566666667,36.06,18.0,43.1266666667,4.0666666667,64.0266666667,18.23,33.9333333333,19.6,41.4633333333,17.7,38.79,3.7333333333,757.5,78.5,1.0,63.8333333333,0.2833333333,49.7591202031,49.7591202031
210,0,19.5,38.0,18.96,39.1,19.89,36.9666666667,20.5333333333,36.09,18.0,42.8633333333,4.7333333333,61.0266666667,18.29,33.9333333333,19.5666666667,41.3633333333,17.7,38.845,4.1,757.6,77.0,1.0,64.0,0.4,0.6490761531,0.6490761531
90,0,19.5,37.9,19.2266666667,38.7666666667,19.89,36.9,20.6,36.1633333333,18.0666666667,42.79,5.5333333333,55.2566666667,18.29,33.76,19.5666666667,41.23,17.73,39.7566666667,4.5166666667,757.6833333333,75.3333333333,1.0,57.1666666667,0.4833333333,24.985128094,24.985128094
60,0,19.525,37.975,19.6,38.395,19.89,36.9,20.7,36.2,18.1,42.7,5.9933333333,49.59,18.29,33.6266666667,19.6,40.93,17.79,40.3633333333,4.9333333333,757.7666666667,73.6666666667,1.0,50.3333333333,0.5666666667,21.337588795,21.337588795
80,0,19.6333333333,38.3266666667,20.4633333333,37.36,20.0,36.9333333333,21.0,36.2,17.89,44.44,7.4,39.6566666667,18.4266666667,33.43,19.7,40.1266666667,17.8566666667,41.3633333333,6.6,758.1,67.0,1.0,23.0,0.9,13.9268187224,13.9268187224
170,0,19.89,38.26,20.6,35.8266666667,20.1,37.2,21.945,35.79,17.79,45.3633333333,8.33,35.0566666667,18.9266666667,31.93,19.8566666667,38.4633333333,17.89,41.4333333333,8.5,758.4,61.0,2.0,26.0,1.3,32.7780893189,32.7780893189
50,10,19.9633333333,38.0666666667,20.6,35.7,20.1333333333,37.2,22.0,35.6333333333,17.79,45.4,8.53,35.1966666667,19.0,31.79,20.0333333333,38.2233333333,17.89,41.4666666667,8.6333333333,758.45,60.6666666667,1.8333333333,26.0,1.35,29.3348483508,29.3348483508
80,10,20.5,37.59,20.6,35.59,20.1,37.0,22.1,35.53,17.76,45.4333333333,9.2333333333,32.7233333333,19.79,31.1333333333,20.7,37.2666666667,17.9633333333,41.3266666667,9.3,758.7,59.0,1.0,26.0,1.6,30.1967340754,30.1967340754
180,20,20.5,37.29,20.4633333333,35.6333333333,20.2,37.06,22.1,35.6633333333,17.7,45.4,9.1,32.6333333333,19.7,30.79,20.6,36.76,17.9633333333,41.29,9.45,758.75,57.0,1.0,23.5,1.25,22.3212315934,22.3212315934
50,20,20.5,37.395,20.365,35.5,20.2,37.1333333333,22.1,35.4633333333,17.7,45.3266666667,9.33,33.29,19.65,30.65,20.6,36.6266666667,18.0,41.29,9.5,758.7666666667,56.3333333333,1.0,22.6666666667,1.1333333333,36.9072549976,36.9072549976
90,10,21.1,36.09,20.0,35.26,20.6,36.3633333333,21.6,33.4,17.7,45.09,10.8,20.0666666667,20.7,28.86,21.4266666667,35.39,18.1333333333,40.3266666667,9.8,759.4,54.0,2.0,22.0,0.8,49.7421280481,49.7421280481
220,30,21.1,35.9,19.6,34.1333333333,20.39,35.79,21.2,32.6333333333,17.79,44.2,10.59,19.2233333333,20.8566666667,29.4266666667,22.575,36.3175,18.2,40.23,9.55,759.8,52.0,1.5,23.0,0.0,18.4402710875,18.4402710875
360,20,21.1,35.9333333333,19.5333333333,34.6,20.39,35.73,21.2,33.0966666667,17.79,44.2,10.1966666667,19.49,20.76,29.1333333333,22.6666666667,36.29,18.2,40.29,9.4666666667,759.8666666667,53.0,1.3333333333,23.0,0.2,34.6376689151,34.6376689151
680,20,21.1,36.1933333333,19.5,34.8266666667,20.39,35.7,21.26,33.5633333333,17.79,44.2,9.7,20.35,20.7,28.9266666667,22.7,36.26,18.2,40.23,9.3833333333,759.9333333333,54.0,1.1666666667,23.0,0.4,13.0919759744,13.0919759744
520,30,21.1,38.4,19.4266666667,35.0266666667,20.39,35.76,21.29,33.9333333333,17.79,44.2,9.3233333333,21.0,20.6666666667,28.7266666667,22.7,36.1266666667,18.2,40.29,9.3,760.0,55.0,1.0,23.0,0.6,3.8950669463,3.8950669463
430,20,21.1666666667,41.5266666667,19.5,36.1,20.5333333333,36.6666666667,21.29,34.06,17.79,44.2666666667,9.0633333333,22.0,20.6,28.5333333333,22.73,36.2,18.1666666667,40.26,8.8333333333,760.1166666667,57.3333333333,1.1666666667,30.0,0.7,15.3408361832,15.3408361832
700,20,21.23,39.9666666667,19.5,36.6933333333,20.6,37.1333333333,21.39,34.545,17.79,44.4666666667,8.5,23.2633333333,20.5,29.3966666667,22.79,36.26,18.1666666667,40.2,8.3666666667,760.2333333333,59.6666666667,1.3333333333,37.0,0.8,48.4138894128,48.4138894128
680,30,21.29,42.36,19.5,37.2633333333,20.7,37.5966666667,21.4266666667,34.7566666667,17.79,44.4333333333,8.0333333333,24.4566666667,20.5666666667,31.33,22.76,36.3266666667,18.1333333333,40.2,7.9,760.35,62.0,1.5,44.0,0.9,49.5051118545,49.5051118545
180,10,21.4266666667,47.1,19.5,39.0633333333,20.76,38.2633333333,21.5,35.1633333333,17.79,44.6333333333,7.5933333333,25.6266666667,20.7,33.2966666667,22.7,36.4,18.2,40.2,7.4333333333,760.4666666667,64.3333333333,1.6666666667,51.0,1.0,49.3068377255,49.3068377255
120,0,21.6333333333,46.8933333333,19.6,41.76,20.96,40.06,21.5,35.0266666667,17.79,45.1966666667,7.1333333333,26.5,20.6333333333,33.4966666667,22.6666666667,36.3633333333,18.1333333333,40.2,6.9666666667,760.5833333333,66.6666666667,1.8333333333,58.0,1.1,34.7479480319,34.7479480319
150,20,22.0,42.0933333333,19.7,42.1933333333,21.2,40.5,21.39,35.4666666667,17.79,46.8333333333,6.2,31.2,20.3566666667,31.4966666667,22.5,36.4,18.1,40.0675,6.3333333333,760.9333333333,68.3333333333,2.0,65.0,0.9,8.5747132543,8.5747132543
110,30,22.1,37.8266666667,19.8566666667,39.2,21.29,38.03,21.5,35.7,17.79,46.73,5.09,41.5266666667,19.76,29.79,22.39,36.7,18.1,40.09,5.0833333333,761.7333333333,73.6666666667,2.0,63.3333333333,0.6333333333,28.7226040731,28.7226040731
130,20,22.1,37.6933333333,19.8233333333,39.0,21.26,37.8633333333,21.5666666667,35.7,17.79,46.6633333333,4.9633333333,42.1333333333,19.76,29.9966666667,22.39,36.8266666667,18.1,40.09,4.9,761.8,75.0,2.0,63.0,0.7,16.894233285,16.894233285
110,0,22.1,37.43,19.8233333333,38.86,21.2,37.79,21.6,35.6633333333,17.79,46.59,4.73,43.03,19.8233333333,31.4666666667,22.39,36.9,18.1,40.09,4.6,761.8833333333,76.5,2.0,62.6666666667,0.7,8.2661231863,8.2661231863
80,0,22.1,37.09,19.8566666667,38.6633333333,21.2,37.7,21.5,34.895,19.1,78.7633333333,4.1266666667,45.2333333333,19.8566666667,31.79,22.39,36.9666666667,18.1,39.9333333333,4.0,762.05,79.5,2.0,62.0,0.7,35.3630659753,35.3630659753
50,10,22.0,37.4333333333,19.6,39.9,21.2,37.5,21.1,33.9666666667,19.2,46.3933333333,2.9,51.8633333333,19.7,31.9266666667,22.1,38.1633333333,18.1,39.47,3.15,762.45,82.0,1.5,61.5,0.4,11.4885263494,11.4885263494
30,0,21.8566666667,38.0,19.2225,40.0225,21.1,37.76,20.89,33.9,18.6333333333,49.99,2.4333333333,55.83,19.7,32.9333333333,22.1333333333,38.8633333333,18.1,39.73,3.0,762.6666666667,80.8333333333,1.0,61.6666666667,0.0333333333,10.7220374164,10.7220374164
40,0,21.1333333333,37.5,18.0666666667,40.3633333333,21.1,38.0,20.39,33.79,18.1,51.26,0.9666666667,61.26,19.6,34.9,21.5666666667,43.59,18.1,40.56,1.1166666667,763.1666666667,87.3333333333,1.0,53.5,-0.7833333333,1.1811789242,1.1811789242
40,0,21.0666666667,37.56,17.815,40.5,21.0333333333,37.86,20.29,33.79,18.1,51.09,0.2,62.9666666667,19.6,35.09,21.4266666667,43.4333333333,18.1,40.7,0.7666666667,763.2666666667,88.3333333333,1.0,50.3333333333,-0.9666666667,6.5524690435,6.5524690435
70,0,20.89,37.2,17.5333333333,40.79,20.7,37.59,20.2,33.73,18.0,50.73,0.0,65.4633333333,19.6,35.1266666667,21.29,43.7,18.1666666667,40.9,0.3166666667,763.4,89.1666666667,1.0,46.0,-1.25,20.5811096705,20.5811096705
40,0,20.8233333333,37.1266666667,17.5,41.0,20.7,37.59,20.2,33.79,18.0,50.7,0.0,65.8633333333,19.6,35.1266666667,21.29,43.7,18.1,41.0,0.3333333333,763.4,89.3333333333,1.0,45.0,-1.2,12.2029739781,12.2029739781
60,0,20.79,36.9,17.4266666667,41.0,20.7,37.53,20.1666666667,33.79,18.0,50.6266666667,-0.1,66.03,19.6,35.2,21.29,43.7,18.1666666667,41.0,0.35,763.4,89.5,1.0,44.0,-1.15,35.4531573597,35.4531573597
40,0,20.79,36.8266666667,17.39,41.09,20.7,37.5,20.1,33.79,18.0,50.59,-0.0333333333,66.6966666667,19.6,35.26,21.29,43.59,18.1666666667,41.0,0.3666666667,763.4,89.6666666667,1.0,43.0,-1.1,30.7816794957,30.7816794957
60,0,20.73,36.7,17.29,41.3266666667,20.7,37.4,20.1,33.79,17.9633333333,50.5,-0.1666666667,66.4966666667,19.6,35.26,21.2,43.4666666667,18.1333333333,41.09,0.4,763.4,90.0,1.0,41.0,-1.0,37.1664180886,37.1664180886
40,0,20.7,36.59,17.23,41.3266666667,20.7,37.4666666667,20.1,33.79,17.89,50.4333333333,-0.2333333333,66.4333333333,19.5333333333,35.4333333333,21.2,43.3266666667,18.1333333333,41.09,0.2833333333,763.4333333333,90.5,1.1666666667,40.0,-1.05,46.872348059,46.872348059
50,0,20.6,36.3633333333,17.0333333333,41.5,20.5333333333,37.26,20.0,33.8633333333,17.89,50.23,0.1666666667,69.9333333333,19.5,35.4,21.1,43.09,18.1,41.09,-0.1833333333,763.5666666667,92.5,1.8333333333,36.0,-1.25,8.6865787278,8.6865787278
30,0,20.29,36.2,16.7,41.79,20.5666666667,37.4,19.79,34.09,17.79,49.79,0.0,70.8633333333,19.39,35.6266666667,20.89,43.0,18.1,41.06,-0.8666666667,764.0,93.3333333333,1.0,23.3333333333,-1.8333333333,9.3663471634,9.3663471634
80,0,20.2,36.1633333333,16.6,41.8633333333,20.5,37.59,19.7,34.09,17.79,49.76,-0.6333333333,68.8966666667,19.4266666667,36.1333333333,20.79,43.0666666667,18.2,41.23,-0.75,764.25,93.3333333333,1.0,18.0,-1.7,21.7923889169,21.7923889169
50,0,20.2,36.4633333333,16.55,41.8266666667,20.4266666667,37.59,19.7,34.09,17.79,49.5666666667,-0.85,69.39,19.39,36.2233333333,20.79,43.0666666667,18.2,41.23,-0.7,764.3,93.6666666667,1.0,17.0,-1.6,29.0644381312,29.0644381312
90,0,20.2,36.9,16.5,42.1566666667,20.39,37.53,19.7,34.2,17.9633333333,47.3966666667,-1.1,69.26,19.39,35.5266666667,20.7,42.2666666667,18.2,41.2,-0.6,764.4,94.3333333333,1.0,15.0,-1.4,46.7264083563,46.7264083563
70,0,20.2,37.16,16.5,42.43,20.39,37.5,19.7,34.36,18.0,46.66,-1.0666666667,69.66,19.3233333333,35.3266666667,20.7,42.0266666667,18.2,41.045,-0.55,764.45,94.6666666667,1.0,14.0,-1.3,5.4657182307,5.4657182307
280,0,20.2,37.4633333333,16.6,42.7666666667,20.39,37.5,19.7,34.6333333333,18.0666666667,46.1933333333,-0.8666666667,70.06,19.29,35.06,20.7,41.7666666667,18.2,40.9,-0.5,764.5,95.0,1.0,13.0,-1.2,21.5561732417,21.5561732417
180,10,20.2,37.53,16.6,42.9666666667,20.29,37.3633333333,19.6666666667,34.7233333333,18.1,45.7233333333,-0.6666666667,70.8233333333,19.29,34.86,20.6666666667,41.5266666667,18.1333333333,40.8266666667,-0.15,764.55,94.3333333333,1.0,13.6666666667,-0.9666666667,38.9639277593,38.9639277593
290,0,20.2,37.5,16.6,42.8633333333,20.29,37.29,19.6,34.59,18.1,45.53,-0.4,71.63,19.29,34.7,20.6,41.3266666667,18.2,40.6633333333,0.2,764.6,93.6666666667,1.0,14.3333333333,-0.7333333333,9.8074531765,9.8074531765
80,0,20.1333333333,37.56,16.6666666667,42.79,20.3233333333,37.3266666667,19.7,34.76,18.0666666667,45.7666666667,-0.1333333333,72.09,19.29,34.5666666667,20.6,41.1633333333,18.2,40.53,0.55,764.65,93.0,1.0,15.0,-0.5,10.2478606394,10.2478606394
330,0,20.1666666667,38.0266666667,16.7,42.495,20.39,37.4,19.7,34.76,18.0,46.1,0.0666666667,72.23,19.2,33.99,20.6,40.9633333333,18.2,40.2966666667,0.9,764.7,92.3333333333,1.0,15.6666666667,-0.2666666667,16.2747518742,16.2747518742
140,0,20.1,38.6933333333,16.79,42.4,20.39,37.4,19.7,34.9333333333,17.89,46.29,0.2666666667,72.4966666667,19.175,33.4975,20.5,40.49,18.2,39.89,1.25,764.75,91.6666666667,1.0,16.3333333333,-0.0333333333,47.6277058711,47.6277058711
50,10,20.1,37.84,16.8566666667,41.9266666667,20.39,37.43,19.7,34.8,17.89,46.345,0.6,73.0966666667,19.1,33.0666666667,20.5,40.1566666667,18.2,39.4666666667,1.6,764.8,91.0,1.0,17.0,0.2,26.5227193129,26.5227193129
30,0,20.1,37.0566666667,17.0333333333,40.6666666667,20.3233333333,37.03,19.73,34.49,17.89,46.29,1.0966666667,73.4333333333,19.0666666667,32.7966666667,20.5,39.8633333333,18.26,39.2666666667,1.8666666667,764.8166666667,90.5,1.1666666667,20.5,0.3833333333,25.1037208131,25.1037208131
50,10,20.1,36.33,17.2266666667,39.3933333333,20.2,36.6633333333,19.79,34.1566666667,17.89,46.2,1.43,73.6266666667,19.0,32.53,20.4266666667,39.5966666667,18.29,38.76,2.1333333333,764.8333333333,90.0,1.3333333333,24.0,0.5666666667,49.3162644329,49.3162644329
320,10,20.1,35.9333333333,17.8266666667,38.36,20.2,36.6633333333,19.9633333333,33.79,17.79,45.8333333333,2.1333333333,73.56,19.0,32.2,20.39,39.23,18.29,38.6633333333,2.6666666667,764.8666666667,89.0,1.6666666667,31.0,0.9333333333,19.3981290911,19.3981290911
360,0,20.1,35.8333333333,18.1633333333,37.6966666667,20.2,36.2566666667,20.0,33.76,17.79,45.5666666667,2.6933333333,73.3666666667,19.0,32.06,20.39,39.09,18.29,38.59,2.9333333333,764.8833333333,88.5,1.8333333333,34.5,1.1166666667,48.5266384552,48.5266384552
50,10,20.0333333333,35.0266666667,18.29,36.4966666667,20.1,35.4966666667,20.075,33.5425,17.79,45.43,3.175,72.6975,19.0,31.9266666667,20.39,39.03,18.29,38.7,3.2,764.9,88.0,2.0,38.0,1.3,44.1244524787,44.1244524787
70,10,20.0,34.2666666667,18.39,35.3633333333,19.96,34.83,20.1,33.0966666667,17.79,45.23,3.5266666667,70.83,19.0,31.79,20.29,38.79,18.29,38.7,3.4833333333,764.9666666667,86.3333333333,2.0,40.6666666667,1.3166666667,49.5757103316,49.5757103316
50,10,20.0,33.86,18.39,34.83,19.8566666667,34.3633333333,20.1666666667,32.7233333333,17.79,45.06,3.8,69.1,19.0,31.73,20.3233333333,38.7,18.29,38.89,3.7666666667,765.0333333333,84.6666666667,2.0,43.3333333333,1.3333333333,17.0864735614,17.0864735614
70,10,19.89,33.79,18.5666666667,34.6633333333,19.79,34.29,20.1,32.53,17.79,44.9333333333,4.1266666667,67.7,19.0,31.76,20.3233333333,38.6266666667,18.29,39.1633333333,4.05,765.1,83.0,2.0,46.0,1.35,23.1742570177,23.1742570177
40,0,19.89,33.79,18.76,34.53,19.79,34.4,20.2,32.4,17.79,44.8633333333,4.4633333333,64.4633333333,19.0,31.7,20.29,38.5,18.29,39.4333333333,4.3333333333,765.1666666667,81.3333333333,2.0,48.6666666667,1.3666666667,42.037761095,42.037761095
50,10,19.8233333333,33.1933333333,18.9266666667,33.2666666667,19.4633333333,33.1,20.29,32.9333333333,17.76,44.3633333333,5.6233333333,55.6,19.1,31.5333333333,20.29,37.8633333333,18.29,39.9,5.4666666667,765.3,75.3333333333,2.6666666667,56.0,1.4,38.7980785454,38.7980785454
90,10,19.6,32.8333333333,18.6633333333,33.36,19.1,33.19,20.5,33.4,17.76,44.09,6.6233333333,49.1333333333,19.3925,31.29,20.5,37.5266666667,18.29,40.03,6.6,765.3,70.0,4.0,60.0,1.4,8.314271667,8.314271667
60,0,19.7675,34.65,19.1,33.7666666667,19.3266666667,33.7233333333,20.6,33.4333333333,17.7,43.9333333333,7.1,47.5266666667,19.6333333333,31.1,20.7,37.2233333333,18.29,40.09,7.1666666667,765.2666666667,66.3333333333,4.0,61.0,1.1666666667,42.1458275639,42.1458275639
40,10,19.79,34.7,19.1666666667,34.0266666667,19.39,33.9333333333,20.6666666667,33.56,17.7,43.8633333333,7.3666666667,46.5266666667,19.76,31.0333333333,20.76,37.03,18.29,39.3633333333,7.45,765.25,64.5,4.0,61.5,1.05,32.1325007477,32.1325007477
60,10,20.0666666667,35.06,19.29,34.4,19.5333333333,34.23,20.7,33.59,18.1,61.4,7.8225,41.595,19.9633333333,30.8233333333,21.0666666667,36.8266666667,18.39,39.53,8.0166666667,765.2166666667,60.8333333333,4.0,62.5,0.8166666667,19.8728150222,19.8728150222
30,0,20.1333333333,35.09,19.3233333333,34.3633333333,19.6,34.3633333333,20.7,33.59,18.1,62.3333333333,8.0666666667,39.5333333333,20.1333333333,30.7266666667,21.1333333333,36.6333333333,18.39,39.53,8.3,765.2,59.0,4.0,63.0,0.7,9.6628931235,9.6628931235
20,0,20.89,33.5,19.6,33.9,20.1,34.5,20.79,33.1633333333,17.79,50.7333333333,9.89,23.66,21.7675,28.6,22.6,34.06,18.5,39.29,9.9333333333,764.7833333333,53.8333333333,4.1666666667,65.0,0.85,47.974133573,47.974133573
50,10,21.0,33.59,19.6,33.9333333333,20.2,34.4,20.8233333333,33.1266666667,17.79,48.7666666667,10.075,24.4975,21.9633333333,28.23,22.76,33.73,18.6,39.2,9.7333333333,764.7333333333,56.3333333333,4.6666666667,65.0,1.3,34.282706771,34.282706771
60,0,20.79,32.1633333333,19.1,32.9,20.2,34.59,20.6,33.29,17.79,45.1266666667,9.5633333333,25.0333333333,21.89,27.7,22.5333333333,33.59,18.6,39.2,8.75,764.8,58.0,4.0,43.0,0.85,39.9010291556,39.9010291556
100,0,20.73,32.6333333333,19.0,33.5266666667,20.1,34.7,20.5,33.06,17.79,44.79,8.7633333333,26.6333333333,21.7,27.6,22.6,34.4333333333,18.6,39.2,8.3,764.8,59.0,3.0,21.0,0.6,37.2638546396,37.2638546396
250,0,20.7,33.76,19.0,35.1633333333,20.2,34.59,20.29,33.0266666667,17.79,44.6633333333,6.7966666667,30.6666666667,21.29,27.5666666667,22.76,35.2,18.5,39.2,7.2166666667,765.1333333333,69.0,2.1666666667,57.6666666667,1.7666666667,37.532882893,37.532882893
340,10,20.73,35.6566666667,19.0333333333,35.23,20.2,34.59,20.29,33.1266666667,17.79,44.59,6.3966666667,31.4666666667,21.2,27.6333333333,22.79,35.29,18.5666666667,39.2,7.0,765.2,71.0,2.0,65.0,2.0,34.9987126305,34.9987126305
100,10,20.8566666667,37.3966666667,19.1,35.43,20.2,34.73,20.29,33.2,17.79,44.6266666667,6.0266666667,32.6666666667,21.1333333333,27.7,22.79,35.23,18.6,39.2,6.9666666667,765.2833333333,71.1666666667,2.0,64.8333333333,2.0,49.0385067882,49.0385067882
110,10,20.9633333333,36.4633333333,19.2,36.3333333333,20.2,35.09,20.2,33.7225,17.79,44.8266666667,5.4333333333,34.1,21.0333333333,27.6333333333,22.7,35.0,18.5333333333,38.99,6.9,765.45,71.5,2.0,64.5,2.0,39.9615797098,39.9615797098
100,0,21.1,35.86,19.29,36.9,20.29,35.29,20.2,34.03,17.79,45.03,5.2266666667,36.6,20.89,27.6,22.7,35.4666666667,18.5333333333,38.93,6.8333333333,765.6166666667,71.8333333333,2.0,64.1666666667,2.0,33.083699015,33.083699015
140,0,21.23,35.5,19.5,37.0,20.29,35.4,20.1,33.9333333333,17.79,45.2,5.2633333333,37.49,20.6666666667,27.6666666667,22.79,35.59,18.525,39.09,6.5333333333,765.8,72.3333333333,2.0,64.0,1.8,19.302829029,19.302829029
160,10,21.29,35.4333333333,19.5,37.0,20.29,35.4,20.1,33.76,17.79,45.2,5.2633333333,37.7666666667,20.6,27.6666666667,22.79,35.59,18.5,39.09,6.4,765.85,72.5,2.0,64.0,1.7,26.7753148684,26.7753148684
100,20,21.39,35.4,19.5333333333,36.9333333333,20.29,35.4666666667,20.1,33.7,17.79,45.2,5.19,38.36,20.5,27.73,22.79,35.59,18.5,39.09,6.2666666667,765.9,72.6666666667,2.0,64.0,1.6,13.6469934369,13.6469934369
110,0,21.6,35.3633333333,19.5,37.1266666667,20.5,35.7,19.89,33.3633333333,18.8225,75.6,3.6633333333,44.6966666667,20.29,28.1,22.5,35.9233333333,18.5,39.2,5.3333333333,766.2,79.0,2.0,56.0,1.9333333333,42.9252025206,42.9252025206
90,0,21.5333333333,35.29,19.4633333333,37.36,20.5,35.76,19.89,33.53,18.6333333333,63.2666666667,3.59,45.9633333333,20.2,28.1,22.5666666667,36.5,18.5,39.2,5.1666666667,766.25,80.5,2.0,54.0,2.0666666667,25.6522891461,25.6522891461
50,0,21.5,35.76,19.2,38.1933333333,20.39,35.9333333333,19.89,34.06,18.79,49.73,3.29,49.0666666667,20.1333333333,28.29,22.5666666667,37.6333333333,18.5,39.2,4.8333333333,766.4,82.3333333333,2.0,52.0,2.1,36.9561485131,36.9561485131
30,10,21.39,35.79,19.1,38.53,20.39,36.0,19.89,34.23,18.79,48.0633333333,3.43,50.7933333333,20.1,28.39,22.5,37.9333333333,18.5,39.2,4.75,766.45,82.5,2.0,52.0,2.05,47.6722805062,47.6722805062
70,0,21.3233333333,35.9666666667,18.8233333333,38.76,20.2,36.23,19.89,34.6266666667,18.8566666667,45.0333333333,4.1566666667,51.3966666667,20.1,29.03,22.5,38.7966666667,18.5,39.23,4.5,766.6,83.0,2.0,52.0,1.9,28.8286000141,28.8286000141
50,0,21.29,36.09,18.79,38.9633333333,20.1333333333,36.29,19.8233333333,34.6266666667,18.8566666667,44.5666666667,3.9633333333,50.53,20.1,29.1333333333,22.39,38.9633333333,18.5,39.3633333333,4.6333333333,766.6,83.3333333333,2.0,51.0,2.0666666667,43.9128824393,43.9128824393
30,0,20.89,36.6633333333,18.1,39.9333333333,20.1,36.59,19.7,34.79,18.79,42.4,3.76,59.9633333333,20.0,30.1,22.0333333333,42.8666666667,18.5,39.7,4.8333333333,766.4,83.0,2.6666666667,50.0,2.1666666667,22.3068377352,22.3068377352
50,10,20.79,36.7,17.89,40.06,20.1,36.59,19.6,34.79,18.79,42.09,3.1333333333,59.1966666667,19.89,30.3566666667,22.0,43.9666666667,18.5,39.79,4.2833333333,766.3,83.0,2.6666666667,50.8333333333,1.65,43.3861176949,43.3861176949
60,0,20.7,36.79,17.79,40.06,20.0333333333,36.6266666667,19.6,34.9,18.79,42.0,2.6633333333,60.73,19.89,30.5,21.89,44.3633333333,18.5,39.8266666667,3.65,766.3,85.0,2.0,48.5,1.35,18.4113785392,18.4113785392
30,0,20.5,36.8633333333,17.4266666667,40.6266666667,20.2,36.8266666667,19.5,34.9,18.7,41.7,1.79,66.345,19.79,30.79,21.7225,45.0,18.5,40.09,2.1166666667,766.55,88.0,1.8333333333,42.5,0.3166666667,35.0078267045,35.0078267045
40,0,20.2,36.9,17.1,41.09,20.29,37.4,19.29,34.79,18.6,41.4,0.8666666667,68.1266666667,19.6,30.9633333333,21.39,44.7966666667,18.5,40.59,1.1,766.4,92.6666666667,1.3333333333,33.6666666667,0.0333333333,31.5908934921,31.5908934921
30,0,20.1,36.9,16.9633333333,41.1266666667,20.29,37.4666666667,19.29,34.79,18.6,41.4,0.3333333333,67.6233333333,19.5,31.0,21.4633333333,45.26,18.5,40.6633333333,0.7833333333,766.4333333333,93.1666666667,1.0,32.5,-0.1833333333,48.9267575555,48.9267575555
40,0,20.1,36.9666666667,16.8233333333,41.23,20.29,37.5,19.26,34.8633333333,18.6,41.5,-0.1,67.99,19.5,31.0,21.39,45.2,18.5,40.79,0.1333333333,766.5333333333,93.6666666667,1.0,31.0,-0.7333333333,19.0645305905,19.0645305905
60,0,20.0,36.8266666667,16.79,41.2,20.29,37.56,19.2,34.79,18.5333333333,41.5,0.0,68.56,19.4633333333,30.9633333333,21.3233333333,45.09,18.5,40.8175,-0.0833333333,766.5666666667,93.8333333333,1.0,30.5,-0.9166666667,38.6730050435,38.6730050435
50,0,19.8566666667,37.7,16.5666666667,42.4,20.1666666667,37.26,19.1,35.06,18.26,44.1566666667,0.2,71.445,19.29,30.8,21.1,44.79,18.5,41.26,-0.1333333333,767.05,98.1666666667,1.0,7.8333333333,-0.4,47.6045046002,47.6045046002
100,0,19.89,39.6633333333,16.6,42.33,20.1,37.26,19.0333333333,35.0,18.2,44.3633333333,0.5333333333,72.0633333333,19.2,30.4633333333,21.1,44.4,18.5,41.2,0.1333333333,767.1,98.3333333333,1.0,8.6666666667,-0.1,25.754055276,25.754055276
70,0,19.89,40.4633333333,16.6,42.9233333333,20.1,37.29,19.1966666667,35.23,18.2,44.53,0.6666666667,72.2633333333,19.2,30.3233333333,21.1,43.9266666667,18.5333333333,41.06,0.4,767.15,98.5,1.0,9.5,0.2,45.0953258551,45.0953258551
50,0,19.89,39.5633333333,16.73,42.7966666667,20.1,37.23,19.5966666667,35.49,18.2,44.6633333333,1.0333333333,72.59,19.1666666667,30.26,21.0,43.3333333333,18.6,40.9333333333,0.6666666667,767.2,98.6666666667,1.0,10.3333333333,0.5,35.9909672523,35.9909672523
60,0,19.8566666667,37.29,18.395,38.7225,19.945,36.745,20.23,35.29,18.1,44.8633333333,3.49,74.3666666667,19.1,30.29,21.1,43.26,18.7,39.06,3.0333333333,767.4666666667,94.8333333333,1.0,28.6666666667,2.2666666667,12.6435908838,12.6435908838
90,0,19.79,36.26,18.9633333333,36.39,19.7,35.59,20.39,35.03,18.0,44.6633333333,4.4633333333,73.3933333333,19.1,30.39,21.2,42.73,18.7,39.4633333333,3.9666666667,767.5,92.3333333333,1.0,34.3333333333,2.8,8.8315388537,8.8315388537
110,0,19.79,36.1266666667,19.0333333333,35.8633333333,19.6333333333,35.4633333333,20.39,34.8633333333,18.0,44.53,4.73,72.3933333333,19.15,30.4175,21.29,42.6633333333,18.7,39.6633333333,4.25,767.5,91.5,1.0,35.5,2.95,22.3488292075,22.3488292075
80,0,19.79,35.76,19.1666666667,35.79,19.6,35.3266666667,20.39,34.73,18.0,44.4666666667,5.16,71.2,19.1666666667,30.5,21.29,42.59,18.7,39.8266666667,4.5333333333,767.5,90.6666666667,1.0,36.6666666667,3.1,24.8700566008,24.8700566008
120,0,19.73,35.6266666667,19.5333333333,34.9966666667,19.5666666667,35.4333333333,20.4266666667,34.53,18.0,44.3633333333,5.695,61.495,19.2,30.5,21.4633333333,42.36,18.6666666667,40.0,5.1,767.5,89.0,1.0,39.0,3.4,29.4481998077,29.4481998077
